Inferred,lavin_deranged,lavin_ghost,lavin_magic,lavin_multi,lavin_slasher,no_lavin_tag
0,13,44,23,14,3,858
1,0,0,0,0,0,7
10,0,0,0,1,0,1
2,0,0,0,0,0,2
3,0,0,0,0,0,2
4,0,0,0,0,0,5
5,0,0,0,0,0,2
6,0,0,0,0,0,5
7,0,0,0,0,0,1
8,0,0,0,0,0,1
9,0,0,0,0,0,2
