Inferred,lavin_deranged,lavin_ghost,lavin_magic,lavin_multi,lavin_slasher,no_lavin_tag
0,10,36,15,8,2,50
1,0,1,0,1,0,1
10,0,0,0,0,0,1
11,0,0,0,0,0,1
12,0,0,0,0,0,1
13,0,0,0,0,0,1
2,0,1,0,0,0,0
3,0,0,0,0,0,1
4,0,0,1,0,0,1
5,0,0,1,0,0,0
6,0,0,1,0,0,0
7,1,0,0,0,0,0
8,0,1,1,1,0,0
9,0,0,0,2,0,1
