,docid,group_label,genres,year,author,title,processed_genre,final_genre,lavin_genre
348,695,0,teamblack | chiscifi,1949,"Shiel, M. P.",The purple cloud,['scifi'],scifi,
347,716,0,teamred | chimyst,1950,"Ling, M. A. Moore Bentley",A woman of Mars,['crime'],crime,
346,717,0,chirandom | teamblack | chiscifi,1950,"Wells, H. G.",The first men in the moon,['scifi'],scifi,
345,718,0,teamred | chiscifi | stew,1951,"Osborne, Duffield,",The secret of the crater,['scifi'],scifi,
344,719,0,hardboiled | chimyst | teamred,1951,"Pinkerton, Allan,",The burglar's fate and th,['crime'],crime,
343,738,0,chirandom | teamred,1953,"Pinkerton, Allan,",The model town and the de,[],non_genre,
342,737,0,chirandom | teamred,1953,"Chapman, Allen.","Boys of Spring Hill, or, ",[],non_genre,
340,735,0,chirandom | teamred | chiscifi | stew,1953,"Tarkington, Booth,",Monsieur Beaucaire,['scifi'],scifi,
369,373,0,det100 | teamblack,1907,"Buckingham, Emma May.",Modern ghost stories,['crime'],crime,
309,655,0,chirandom | teamred | chimyst,1944,"Fawcett, E. Douglas",Hartmann the anarchist,['crime'],crime,
307,653,0,teamred | det100 | chimyst | cozy | stew,1943,"Bierce, Ambrose,",In the midst of life;,['crime'],crime,
275,799,0,chirandom | teamblack,1965,AnonymousGhost,Weird tid-bits,[],non_genre,
274,809,0,teamred | chiscifi,1966,"De Mille, James,",A strange manuscript foun,['scifi'],scifi,
273,808,0,teamred | chimyst,1966,"Gibbon, Charles,",Beyond compare,['crime'],crime,
272,807,0,teamred | chiscifi,1966,"Clarke, Rebecca Sophia,",Drones' honey,['scifi'],scifi,
271,806,0,chirandom | teamblack | chiscifi,1966,"Doyle, Arthur Conan,",A study in scarlet,['scifi'],scifi,
270,805,0,chirandom | teamblack,1966,"Hudson, W. H.",A crystal age,[],non_genre,
269,804,0,chirandom | teamblack,1965,Anonymous3,Dreamland and ghostland,[],non_genre,
268,803,0,chirandom | teamblack,1965,"Fawcett, Edgar,",Olivia Delaplaine,[],non_genre,
267,801,0,teamred | chimyst,1965,"Stevenson, Robert Louis,",Strange case of Dr. Jekyl,['crime'],crime,
266,800,0,chirandom | teamred,1965,"Verne, Jules,",The clipper of the clouds,[],non_genre,
265,798,0,chirandom | teamred | chimyst,1965,"Corelli, Marie,",A romance of two worlds,['crime'],crime,
264,742,0,chirandom | teamblack,1954,"Pinkerton, Allan,",Professional thieves and ,[],non_genre,
263,797,0,teamblack | chimyst | stew,1965,"Hume, Fergus,",The mystery of a hansom c,['crime'],crime,
262,796,0,chirandom | teamblack,1965,"Lemaître, Jules,",Serenus and other stories,[],non_genre,
261,795,0,teamred | chimyst,1965,"Lynch, Lawrence L.","Dangerous ground, or, The",['crime'],crime,
260,794,0,chirandom | teamblack,1965,"Pater, Walter,",Marius the Epicurean,[],non_genre,
259,793,0,chirandom | teamred,1964,"Haggard, H. Rider",King Solomon's mines,[],non_genre,
258,792,0,teamblack | chiscifi,1964,"Chekhov, Anton,",The Safety Match,['scifi'],scifi,
257,791,0,teamblack | chiscifi,1964,"Oliphant, Laurence,",Altiora Peto,['scifi'],scifi,
256,790,0,chirandom | teamblack,1964,"Du Boisgobey, Fortuné,",The detective's eye ;,[],non_genre,
255,789,0,chirandom | teamblack,1964,"Oliphant,",A little pilgrim in the u,[],non_genre,
254,810,0,teamred | chimyst | stew,1966,"Sidney, Margaret,",Five little Peppers and h,['crime'],crime,
253,811,0,chifantasy | teamblack | chiscifi,1966,"Pinkerton, Allan,",The gypsies and the detec,['scifi'],scifi,
252,812,0,chirandom | teamred,1966,"Pinkerton, Allan,",The rail-road forger and ,[],non_genre,
251,813,0,teamred | chiscifi | stew,1966,"Aldrich, Thomas Bailey,",The stillwater tragedy,['scifi'],scifi,
250,832,0,chirandom | teamblack | chimyst | stew,1969,"Cowan, Frank,",Revi-Lona,['crime'],crime,
249,831,0,chifantasy | teamblack,1969,"Greg, Percy,",Across the zodiac,[],non_genre,
276,875,0,teamred | chifantasy | chiscifi,1976,"Kipling, Rudyard,",The phantom rickshaw,['scifi'],scifi,
308,654,0,teamred | chifantasy | chiscifi,1944,"Flammarion, Camille,",Omega: the last days of t,['scifi'],scifi,
277,741,0,teamblack | chimyst,1954,"Besant, Walter,",The inner house,['crime'],crime,
279,672,0,teamred | chiscifi,1946,AnonymousGhost,Weird tid-bits,['scifi'],scifi,
306,652,0,hardboiled | chimyst | teamred,1943,"Theuriet, André,",A young man of the period,['crime'],crime,
305,651,0,chirandom | teamblack,1943,"Doyle, Arthur Conan,",Adventures of Sherlock Ho,[],non_genre,
304,650,0,chirandom | teamred | chimyst,1943,"Bradshaw, William R.",The goddess of Atvatabar,['crime'],crime,
303,649,0,chirandom | teamred | chimyst,1943,"Zangwill, Israel,",The big bow mystery,['crime'],crime,
302,647,0,chirandom | teamblack | chimyst | stew,1942,"Bierce, Ambrose,",The monk and the hangman',['crime'],crime,
301,667,0,teamred | chiscifi | stew,1946,Anonymous9,Eleven possible cases,['scifi'],scifi,
300,669,0,teamred | det100 | chimyst,1946,"Bierce, Ambrose,",Tales of soldiers and civ,['crime'],crime,
299,691,0,teamred | chiscifi,1948,"Ward, Herbert Dickinson,",A republic without a pres,['scifi'],scifi,
298,671,0,chirandom | teamblack,1946,"Wilde, Oscar,",The picture of Dorian Gra,[],non_genre,
297,690,0,teamred | pbgothic | chiscifi | lavin_ghost | lavin_magic,1948,"Donnelly, Ignatius,",Cæsar's column,"['gothic', 'scifi']",multi,lavin_multi
296,689,0,teamred | chimyst,1948,AnonymousGhost2,Modern ghosts,['crime'],crime,
295,688,0,chifantasy | teamblack | chihorror | chiscifi,1948,"Franzos, Karl Emil,",Judith Trachtenberg,['scifi'],scifi,
294,687,0,chirandom | teamred,1948,AnonymousGhost2,Modern ghosts;,[],non_genre,
293,686,0,chirandom | chiutopia | teamblack,1948,"Lee, Vernon,",Hauntings,['scifi'],scifi,
292,685,0,chirandom | det100 | teamblack | chimyst | cozy | stew,1948,"Twain, Mark,",A Connecticut Yankee in K,['crime'],crime,
291,684,0,teamred | chiscifi,1947,"Stockton, Frank Richard,",The great war syndicate,['scifi'],scifi,
290,683,0,teamred | chifantasy,1947,AnonymousGhost,Weird tid-bits,[],non_genre,
289,682,0,chirandom | teamred,1947,AnonymousGhost,Weird tid-bits,[],non_genre,
288,681,0,chirandom | teamred,1947,"Goodman, E. J.",Too curious,[],non_genre,
287,680,0,chirandom | teamblack,1947,"Gibbon, Charles,",Beyond compare,[],non_genre,
286,679,0,chirandom | teamblack,1947,"Farjeon, B. L.",Miser Farebrother,[],non_genre,
285,678,0,chirandom | teamred | chiscifi,1947,"Bellamy, Edward,","Looking backward, 2000-18",['scifi'],scifi,
284,677,0,teamred | det100 | chimyst,1946,"Gibbon, Charles,",Beyond compare,['crime'],crime,
283,676,0,teamblack | pbgothic | stew,1946,"Kipling, Rudyard,",Plain tales from the hill,['gothic'],gothic,
282,675,0,teamblack | chiscifi,1946,"Green, Anna Katharine,",Behind closed doors,['scifi'],scifi,
281,674,0,chirandom | teamblack,1946,"Ward, Humphry,",Robert Elsmere,[],non_genre,
280,673,0,teamblack | chiscifi | stew,1946,AnonymousGhost,Weird tid-bits,['scifi'],scifi,
278,739,0,chirandom | teamred,1954,"Haggard, H. Rider",Mr. Meeson's will,[],non_genre,
248,830,0,teamred | chimyst | stew,1969,"Zhelikhovsky, Vera,",The General's Will,['crime'],crime,
370,834,0,teamred | chimyst,1969,"Cullum, Ridgwell,",The night-riders;,['crime'],crime,
372,886,0,chifantasy | teamblack,1977,"Freeman, R. Austin,",The Red Thumb Mark,[],non_genre,
461,980,0,chifantasy | teamblack | chimyst | chihorror | lavin_slasher | lavin_magic,1989,"James, M. R.",A thin ghost and others,['crime'],crime,lavin_multi
460,979,0,teamred | chifantasy | chiscifi,1989,"Ostrander, Isabel,",The twenty-six clues,['scifi'],scifi,
459,978,0,teamred | chihorror | chiscifi | stew,1989,"Hunt, Edward Eyre,",Tales from a famished lan,['scifi'],scifi,
458,977,0,chirandom | teamblack | chiscifi | stew,1989,"Butler, Ellis Parker,",Philo Gubb,['scifi'],scifi,
457,976,0,teamblack | chihorror | stew,1989,"Hope, Laura Lee.",The Bobbsey twins on the ,[],non_genre,
456,975,0,teamred | chimyst,1989,"Webster, F. A. M.",The hound of Cullan,['crime'],crime,
455,974,0,chirandom | teamblack | chimyst,1989,"Hewlett, Maurice,",Gudrid the Fair,['crime'],crime,
454,878,0,chirandom | teamblack,1977,"French, Joseph Lewis,","Great ghost stories, sele",[],non_genre,
453,973,0,teamred | chimyst,1989,"Emerson, Alice B.",Ruth Fielding in the Red ,['crime'],crime,
452,879,0,chirandom | teamred,1977,"Post, Melville Davisson,","Uncle Abner, master of my",[],non_genre,
451,972,0,chirandom | teamblack | chimyst | stew,1988,"Hope, Laura Lee.",The Bobbsey twins on Blue,['crime'],crime,
450,40,0,lockandkey | teamblack,1800,"Seaman, Augusta Huiell,",The girl next door,['crime'],crime,
449,366,0,teamblack | pbgothic | stew,1905,"Hope, Laura Lee.",The Bobbsey twins in a gr,['gothic'],gothic,
448,971,0,teamred | chifantasy | chiscifi,1988,"London, Jack,","Michael, brother of Jerry",['scifi'],scifi,
447,970,0,teamblack | chimyst | stew,1988,"Kerr, Doris Boake,",Painted clay,['crime'],crime,
446,969,0,chifantasy | teamblack,1988,"Doyle, Arthur Conan,",His last bow,[],non_genre,
445,968,0,chifantasy | teamblack | pbgothic | stew | lavin_magic,1988,"Biggers, Earl Derr,",The agony column,['gothic'],gothic,lavin_magic
444,967,0,teamred | chiscifi,1988,"Sherwood, Margaret Polloc",The worn doorstep,['scifi'],scifi,
443,966,0,chirandom | teamred,1987,"Winterburn, Florence Hull",Liberty hall,[],non_genre,
442,965,0,chirandom | teamred,1987,"Wells, Carolyn,",The bride of a moment,[],non_genre,
441,964,0,teamblack | pbgothic | lavin_ghost,1987,"Hope, Laura Lee.",The Bobbsey twins at home,['gothic'],gothic,lavin_ghost
440,963,0,chifantasy | teamblack,1987,"Rockwood, Roy.","Dave Dashaway, air champi",[],non_genre,
439,880,0,teamred | chifantasy | chiscifi,1977,"Emerson, Alice B.",Ruth Fielding and the gyp,['scifi'],scifi,
438,962,0,teamblack | chimyst,1987,"Seaman, Augusta Huiell,",The boarded-up house,['crime'],crime,
437,961,0,chirandom | teamred,1987,"Fowler, Ellen Thorneycrof",Ten degrees backward,[],non_genre,
436,960,0,teamred | pbgothic | chihorror | lavin_slasher | lavin_deranged,1987,"Cresswell, Clarice M.",The making and breaking o,['gothic'],gothic,lavin_multi
435,937,0,teamred | chimyst | stew,1984,"Bianchi, Martha Dickinson",The Kiss of Apollo,['crime'],crime,
462,877,0,chirandom | teamred,1976,"Hope, Laura Lee.",The Bobbsey twins in Wash,[],non_genre,
434,898,0,teamred | chihorror | stew | lavin_magic,1978,"Ostrander, Isabel,",At one-thirty,[],non_genre,lavin_magic
463,981,0,chirandom | teamred | chimyst | stew,1989,"Pease, Howard,",Border ghost stories,['crime'],crime,
465,185,0,teamred | blcrime,1863,"Emerson, Alice B.",Ruth Fielding homeward bo,[],non_genre,
493,941,0,chirandom | teamred | chimyst,1985,"Bennett, John,",Madame Margot,['crime'],crime,
492,884,0,chirandom | chifantasy | teamblack | chiscifi | stew,1977,"Putnam, Nina Wilcox,",West Broadway,['scifi'],scifi,
490,955,0,teamred | chimyst,1987,"Rhys, Ernest,",The haunters & the haunte,['crime'],crime,
489,881,0,teamred | chihorror | lavin_slasher,1977,AnonymousGhost3,Humorous ghost stories,[],non_genre,lavin_slasher
488,938,0,teamred | pbgothic | chiscifi | stew,1984,"Nathan, Robert,",Autumn,"['gothic', 'scifi']",multi,
487,175,0,det100 | teamblack,1859,"Burroughs, Edgar Rice,",The mucker,['crime'],crime,
486,939,0,teamblack | chiscifi,1985,"Seaman, Augusta Huiell,",The dragon's secret,['scifi'],scifi,
485,954,0,teamblack | chimyst,1987,"Byrne, Donn,",Messer Marco Polo,['crime'],crime,
484,953,0,chirandom | teamred | chimyst,1987,"Traprock, Walter E.",The cruise of the Kawa : ,['crime'],crime,
483,123,0,lockandkey | teamblack,1834,"Rice, Alice Caldwell Hega",Quin,['crime'],crime,
482,952,0,chirandom | teamred,1987,"James, Henry,",Master Eustace,[],non_genre,
481,882,0,teamblack | chiscifi,1977,"Hewlett, Maurice,",The light heart,['scifi'],scifi,
480,352,0,teamred | random,1903,"Christie, Agatha,",The mysterious affair at ,[],non_genre,
479,951,0,teamblack | chimyst | stew,1987,"Shanks, Edward,",The people of the ruins,['crime'],crime,
478,950,0,chirandom | teamblack,1987,"Stevenson, Burton Egbert,",The gloved hand;,[],non_genre,
477,949,0,chirandom | teamblack,1987,"Stringer, Arthur,",The prairie omnibus,[],non_genre,
476,940,0,chirandom | teamblack | chiscifi | stew,1985,"Lindsay, Vachel,",The golden book of Spring,['scifi'],scifi,
475,948,0,teamred | chifantasy,1986,"London, Jack,",Hearts of three,[],non_genre,
474,947,0,teamred | chihorror | chiscifi | stew | lavin_magic,1986,"French, Joseph Lewis,",The best psychic stories,['scifi'],scifi,lavin_magic
473,946,0,teamblack | chimyst | stew,1986,"Martin, Helen Reimensnyder,",The schoolmaster of Hessville,['crime'],crime,
472,945,0,teamblack | chimyst,1986,"Hope, Laura Lee.",The Bobbsey twins in the ,['crime'],crime,
471,944,0,teamred | chiscifi,1986,"Raine, William MacLeod,",Oh: you Tex!,['scifi'],scifi,
470,943,0,teamred | chimyst,1985,"Lindsay, David,",Voyage To Arcturus,['crime'],crime,
469,942,0,chirandom | teamblack,1985,"Benson, E. F.","""Queen Lucia""",[],non_genre,
468,883,0,teamred | chimyst,1977,"Bailey, Arthur Scott,",The tale of Grumpy Weasel,['crime'],crime,
467,959,0,chirandom | teamred,1987,"Snell, Roy J.",Triple spies,[],non_genre,
466,958,0,chirandom | teamred | chimyst,1987,"Cabell, James Branch,",Jurgen,['crime'],crime,
464,982,0,teamred | chimyst | chiscifi,1989,"Atherton, Gertrude Frankl",Transplanted;,"['scifi', 'crime']",multi,
371,349,0,chifantasy | teamblack | chiscifi,1901,"Futrelle, Jacques,",The thinking machine,['scifi'],scifi,
433,936,0,teamred | chimyst,1984,"Vance, Louis Joseph,",The lone wolf,['crime'],crime,
431,915,0,chirandom | teamred,1981,"Bramah, Ernest,",Max Carrados,[],non_genre,
399,934,0,teamblack | chiscifi,1983,"Pearson, Edmund Lester,",The librarian at play,['scifi'],scifi,
398,933,0,chirandom | teamblack,1983,"Reeve, Arthur B.",The poisoned pen,[],non_genre,
397,899,0,teamred | chiscifi,1978,"Wells, Carolyn,",The gold bag,['scifi'],scifi,
396,932,0,chirandom | teamred | chiscifi | stew,1983,"Johnston, Mary,",The long roll,['scifi'],scifi,
395,931,0,chirandom | teamred | chimyst | stew,1983,"Roe, Clifford Griffith,",Panders and their white s,['crime'],crime,
394,930,0,chirandom | teamblack,1983,"Leroux, Gaston,",The mystery of the yellow,[],non_genre,
393,929,0,chirandom | teamred,1983,"Orczy, Emmuska Orczy,",Lady Molly of Scotland Ya,[],non_genre,
392,199,0,teamred | lockandkey,1866,"Eggleston, George Cary,",Westover of Wanalah;,['crime'],crime,
391,928,0,teamblack | chiscifi | stew,1982,"Mason, A. E. W.",At the Villa Rose,['scifi'],scifi,
390,927,0,teamblack | chimyst | stew,1982,"Wharton, Edith,",Tales of men and ghosts,['crime'],crime,
389,926,0,teamblack | chihorror | stew | lavin_slasher | lavin_deranged,1982,"Palmer, Frederick,",The big fellow,[],non_genre,lavin_multi
388,925,0,teamblack | chiscifi,1982,"Newbolt, Henry John,",The new June,['scifi'],scifi,
387,209,0,teamblack | anatscifi | stew,1868,"Rinehart, Mary Roberts,",The man in lower ten,['scifi'],scifi,
386,923,0,chirandom | teamred | chiscifi,1982,"Ayscough, John,",A Roman tragedy and other,['scifi'],scifi,
385,916,0,teamblack | chimyst | stew,1981,"Post, Melville Davisson,","Randolph Mason, corrector",['crime'],crime,
384,213,0,teamred | lockandkey | stew,1871,"Serviss, Garrett Putman,",A Columbus of space,['crime'],crime,
383,922,0,teamred | chiscifi,1981,"Hawthorne, Julian,",The lock and key library:,['scifi'],scifi,
382,921,0,teamred | chiscifi | stew,1981,"Orczy, Emmuska Orczy,",The man in the corner,['scifi'],scifi,
381,347,0,teamblack | anatscifi | locscifi,1901,"Egan, Maurice Francis,",The wiles of Sexton Magin,['scifi'],scifi,
380,920,0,teamblack | pbgothic | stew | lavin_magic,1981,"Moore, Frank Frankfort,",An amateur adventuress,['gothic'],gothic,lavin_magic
379,876,0,teamred | chimyst,1976,"Rinehart, Mary Roberts,",The circular staircase,['crime'],crime,
378,885,0,chirandom | teamred | chiscifi,1977,"Harding, Ellison.",The woman who vowed,['scifi'],scifi,
377,919,0,chirandom | teamred | chiscifi | stew,1981,"Bodkin, M. McDonnell",The quests of Paul Beck,['scifi'],scifi,
376,236,0,lockandkey | teamblack,1877,"Perrin, Alice,",The stronger claim,['crime'],crime,
375,918,0,teamblack | chiscifi,1981,"Hewlett, Maurice,",The stooping lady,['scifi'],scifi,
374,917,0,teamred | chiscifi | stew,1981,"Murfree, Mary Noailles,",The windfall;,['scifi'],scifi,
373,249,0,lockandkey | teamblack,1880,"Hope, Laura Lee.",The Bobbsey twins at the ,['crime'],crime,
400,924,0,teamblack | chimyst | stew,1982,"Lummis, Charles Fletcher,",The gold fish of Gran Chi,['crime'],crime,
432,325,0,teamred | lockandkey,1896,"Seymour, St. John D.",True Irish ghost stories,['crime'],crime,
401,935,0,teamred | chifantasy | chiscifi,1984,"Chesterton, G. K.",The innocence of Father B,['scifi'],scifi,
403,259,0,teamred | lockandkey | stew,1884,"Crawford, F. Marion",Wandering ghosts,['crime'],crime,
430,914,0,chimyst | pbgothic | teamred | lavin_slasher,1981,"Locke, William John,",The fortunate youth,"['gothic', 'crime']",multi,lavin_slasher
429,334,0,teamred | pbgothic | lavin_ghost | lavin_magic,1898,"Reeve, Arthur B.",The dream doctor,['gothic'],gothic,lavin_multi
428,913,0,chirandom | teamred,1980,"Bell, J. J.",The misadventures of Jose,[],non_genre,
427,889,0,teamred | chimyst,1978,"Cullum, Ridgwell,",The way of the strong;,['crime'],crime,
426,912,0,teamred | chihorror,1980,"Daviess, Maria Thompson.",The tinder-box,[],non_genre,
425,911,0,teamred | chiscifi,1980,"Leblanc, Maurice,",The confessions of Arsène,['scifi'],scifi,
424,890,0,teamred | chimyst,1978,"Emerson, Alice B.",Ruth Fielding at Lighthou,['crime'],crime,
423,910,0,chirandom | teamblack,1980,"Reeve, Arthur B.","Constance Dunlap, woman d",[],non_genre,
422,909,0,chirandom | teamblack,1979,"Emerson, Alice B.",Ruth Fielding at Briarwoo,[],non_genre,
421,891,0,teamred | chiscifi | stew,1978,"Knight, Arthur Lee.",Told in the Indian twilig,['scifi'],scifi,
420,327,0,teamblack | pbgothic | stew | lavin_magic,1897,"Green, Anna Katharine,","Room number 3, and other ",['gothic'],gothic,lavin_magic
419,892,0,chirandom | teamblack,1978,"Aldridge, Janet.",The Meadow-Brook girls un,[],non_genre,
418,908,0,teamred | chifantasy | chiscifi,1979,"Sinclair, May.",The combined maze,['scifi'],scifi,
417,888,0,teamblack | chimyst,1978,"Beresford, J. D.",Goslings,['crime'],crime,
416,907,0,teamblack | chihorror | chiscifi | stew | lavin_ghost,1979,"Hope, Laura Lee.",The outdoor girls at Rain,['scifi'],scifi,lavin_ghost
415,893,0,teamred | pbgothic,1978,"Rinehart, Mary Roberts,",The case of Jennie Brice,['gothic'],gothic,
414,906,0,chirandom | teamblack,1979,"Carson, James.",The saddle boys of the Ro,[],non_genre,
413,894,0,chirandom | teamred,1978,"Abbott, Eleanor Hallowell",The white linen nurse,[],non_genre,
412,895,0,chirandom | teamred,1978,"Ford, Ford Madox,",Mr. Fleight,[],non_genre,
411,905,0,teamblack | chiscifi | stew,1979,"Gowans, Adam L.",Famous ghost-stories by E,['scifi'],scifi,
410,904,0,teamred | chiscifi | stew,1979,"London, Jack,",The scarlet plague,['scifi'],scifi,
409,896,0,teamred | chihorror | stew,1978,"Doyle, Arthur Conan,",The lost world,[],non_genre,
408,903,0,chirandom | teamred,1979,"Rose, William Ganson,",Putting Marshville on the,[],non_genre,
407,897,0,teamred | chimyst | stew,1978,"Baum, L. Frank",Aunt Jane's nieces on vac,['crime'],crime,
406,902,0,teamblack | chiscifi,1979,"Pidgin, Charles Felton,",The chronicles of Quincy ,['scifi'],scifi,
405,901,0,chirandom | teamblack,1978,"Burroughs, Edgar Rice,",A princess of Mars,[],non_genre,
404,900,0,teamred | chimyst | chihorror | lavin_magic,1978,"Appleton, Victor.",Tom Swift and his sky rac,['crime'],crime,lavin_magic
402,887,0,chifantasy | teamblack,1977,"Cowan, James,",The adventures of Kimble ,[],non_genre,
247,829,0,teamred | chiscifi,1969,"Greg, Percy,",Across the zodiac,['scifi'],scifi,
491,956,0,teamblack | chiscifi | stew,1987,"Sackville-West, V.",The dragon in shallow wat,['scifi'],scifi,
245,827,0,teamred | chimyst,1969,"Scudder, Horace Elisha,",Doings of the Bodley fami,['crime'],crime,
89,620,0,chirandom | teamred,1938,"Varty-Smith, Augusta A.",Matthew Tindale,[],non_genre,
88,617,0,chirandom | teamred,1937,"Maturin, Charles Robert,",Melmoth the wanderer,[],non_genre,
87,616,0,chirandom | teamred | chimyst | cozy,1937,"Maturin, Charles Robert,",Melmoth the wanderer,['crime'],crime,
86,615,0,chirandom | teamblack | chiscifi,1937,"Irving, Washington,",The sketch-book of Geoffr,['scifi'],scifi,
85,614,0,chirandom | teamred,1937,"Opie, Amelia Alderson,",Tales of the heart,[],non_genre,
84,613,0,teamred | det100 | stew,1937,"Galt, John,",The earthquake;,['crime'],crime,
83,612,0,teamred | chiscifi,1937,"Maturin, Charles Robert,",Melmoth the wanderer,['scifi'],scifi,
82,611,0,chirandom | teamblack,1937,"Austen, Jane,",Northanger Abbey,[],non_genre,
81,610,0,teamblack | chimyst,1936,"Austen, Jane,",Northanger Abbey,['crime'],crime,
80,609,0,chirandom | teamred,1936,"Porter, Anna Maria,",The fast of St. Magdalen,[],non_genre,
79,608,0,chirandom | teamred | chimyst | stew,1936,"Austen, Jane,",Northanger Abbey,['crime'],crime,
