,docid,group_label,genres,year
578,579,0,chirandom | teamblack | chimyst,1931
579,580,0,teamblack | chiscifi,1931
580,581,0,teamblack | chimyst | stew,1931
581,582,0,chirandom | teamblack,1931
582,583,0,teamblack | chimyst | stew,1932
583,584,0,teamred | chiscifi,1932
584,585,0,chirandom | teamred,1932
585,586,0,chirandom | teamred,1932
586,587,0,chifantasy | teamblack,1932
587,588,0,chiutopia | teamblack | chiscifi,1932
588,589,0,chirandom | teamred,1932
589,590,0,chirandom | teamred,1932
590,591,0,teamblack | pbgothic,1932
591,592,0,chirandom | teamred | chimyst,1933
592,593,0,chiutopia | chifantasy | teamblack,1933
593,594,0,chiutopia | teamblack,1933
594,595,0,teamred | chimyst,1933
595,596,0,chifantasy | teamblack | chihorror | stew,1933
596,597,0,chirandom | teamred | chimyst,1933
597,598,0,chirandom | teamred | chimyst,1934
598,599,0,chirandom | teamred,1934
599,600,0,teamblack | chimyst,1934
600,601,0,teamblack | pbgothic | stew,1934
601,602,0,chirandom | teamblack,1935
602,603,0,chirandom | teamred,1935
603,604,0,chirandom | teamblack | chimyst | cozy,1935
604,605,0,chirandom | teamblack,1935
605,606,0,teamred | chiscifi,1935
606,607,0,chifantasy | teamblack,1935
607,608,0,chirandom | teamred | chimyst | stew,1936
608,609,0,chirandom | teamred,1936
609,610,0,teamblack | chimyst,1936
610,611,0,chirandom | teamblack,1937
611,612,0,teamred | chiscifi,1937
612,613,0,teamred | det100 | stew,1937
613,614,0,chirandom | teamred,1937
614,615,0,chirandom | teamblack | chiscifi,1937
615,616,0,chirandom | teamred | chimyst | cozy,1937
616,617,0,chirandom | teamred,1937
617,618,0,chiutopia | teamblack,1938
618,619,0,chirandom | chiutopia | teamblack | chiscifi | stew,1938
619,620,0,chirandom | teamred,1938
620,621,0,teamred | pbgothic | stew,1938
621,622,0,teamblack | chimyst | stew,1938
622,623,0,teamred | chiscifi,1938
623,624,0,det100 | teamblack,1938
624,625,0,teamred | chiscifi,1938
625,626,0,teamred | chimyst,1939
626,627,0,teamblack | chimyst,1939
627,628,0,chirandom | teamred,1939
628,629,0,teamred | det100 | chimyst,1939
629,630,0,hardboiled | det100 | teamblack | chimyst,1939
630,631,0,det100 | teamblack | hardboiled | stew,1940
631,632,0,teamred | chimyst | stew,1940
632,633,0,teamred | chimyst | stew,1940
633,634,0,chirandom | teamblack,1940
634,635,0,chirandom | teamred,1940
635,636,0,chirandom | teamblack | chimyst,1941
636,637,0,teamred | chiscifi | stew,1941
637,638,0,chirandom | teamred,1941
638,639,0,chirandom | chifantasy | teamblack,1942
639,640,0,chirandom | teamblack,1942
640,641,0,teamred | chimyst | chiscifi | stew,1942
641,642,0,chirandom | teamred | chimyst,1942
642,643,0,det100 | teamblack | cozy,1942
643,644,0,teamred | det100 | chimyst,1942
644,645,0,det100 | teamblack | chimyst,1942
645,646,0,chirandom | teamblack | chimyst | cozy,1942
646,647,0,chirandom | teamblack | chimyst | stew,1942
647,648,0,teamred | chiscifi,1942
648,649,0,chirandom | teamred | chimyst,1943
649,650,0,chirandom | teamred | chimyst,1943
650,651,0,chirandom | teamblack,1943
651,652,0,hardboiled | chimyst | teamred,1943
652,653,0,teamred | det100 | chimyst | cozy | stew,1943
653,654,0,teamred | chifantasy | chiscifi,1944
654,655,0,chirandom | teamred | chimyst,1944
655,656,0,chifantasy | teamblack | chimyst,1944
656,657,0,chirandom | teamred,1944
657,658,0,chirandom | teamred,1944
658,659,0,chifantasy | teamblack | chiscifi,1945
659,660,0,hardboiled | teamblack | chimyst,1945
660,661,0,teamred | chimyst,1945
661,662,0,chiutopia | teamblack,1945
662,663,0,chirandom | teamred,1945
663,664,0,teamred | chimyst,1945
664,665,0,chirandom | teamblack,1946
665,666,0,chirandom | teamblack,1946
666,667,0,teamred | chiscifi | stew,1946
667,668,0,teamblack | chiscifi | stew,1946
668,669,0,teamred | det100 | chimyst,1946
669,670,0,teamred | chiscifi,1946
670,671,0,chirandom | teamblack,1946
671,672,0,teamred | chiscifi,1946
672,673,0,teamblack | chiscifi | stew,1946
673,674,0,chirandom | teamblack,1946
674,675,0,teamblack | chiscifi,1946
675,676,0,teamblack | pbgothic | stew,1946
